module_id,function_id,parameter_name,python_type,canonical_unit,display_unit,min_value,max_value,is_nullable,default_value,physical_meaning
insitutests.pcpt_correlations,coneresistance_ocsand_baldi,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: sigma_vo_eff >= 0.0"
insitutests.pcpt_correlations,coneresistance_ocsand_baldi,k0,float,-,-,,,True,,"Coefficient of lateral earth pressure (<span class=""math-inline"">K_o</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.3 <= k0 <= 5.0"
insitutests.pcpt_correlations,coneresistance_ocsand_baldi,coefficient_0,float,-,-,,,False,181.0,"Coefficient C0 (<span class=""math-inline"">C_0</span>) [<span class=""math-inline"">-</span>] (optional, default= 181.0)"
insitutests.pcpt_correlations,coneresistance_ocsand_baldi,coefficient_1,float,-,-,,,False,0.55,"Coefficient C1 (<span class=""math-inline"">C_1</span>) [<span class=""math-inline"">-</span>] (optional, default= 0.55)"
insitutests.pcpt_correlations,coneresistance_ocsand_baldi,coefficient_2,float,-,-,,,False,2.61,"Coefficient C2 (<span class=""math-inline"">C_2</span>) [<span class=""math-inline"">-</span>] (optional, default= 2.61)"
groundhog.consolidation.dissipation.onedimensionalconsolidation,consolidation_degree,time,float,:math:`s`,:math:`s`,,,False,,Time at which excess pore pressures are computed (:math:`t`) [:math:`s`]
groundhog.consolidation.dissipation.onedimensionalconsolidation,consolidation_degree,cv,float,:math:`m^2/yr`,:math:`m^2/yr`,,,False,,Coefficient of consolidation (:math:`c_v`) [:math:`m^2/yr`]
groundhog.consolidation.dissipation.onedimensionalconsolidation,consolidation_degree,drainage_length,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Drainage length (:math:`H_{dr}`) [:math:`m`]
groundhog.consolidation.dissipation.onedimensionalconsolidation,consolidation_degree,distribution,str,pct,pct,,,False,uniform,"Shape of the initial excess pore pressure distribution. Choose between ``""uniform""`` (default) and ``""triangular""`` .. math::     T_v = \frac{c_v t}{H_{dr}^2}"
groundhog.shallowfoundations.settlement,consolidationsettlement_mv,initial_height,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Initial thickness of the layer (:math:`H_0`) [:math:`m`] - Suggested range: initial_height >= 0.0
groundhog.shallowfoundations.settlement,consolidationsettlement_mv,effective_stress_increase,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,,Increase in vertical effective stress under the given load (:math:`\Delta sigma_{v}^{\prime}`) [:math:`kPa`] - Suggested range: effective_stress_increase >= 0.0
groundhog.shallowfoundations.settlement,consolidationsettlement_mv,compressibility,float,:math:`-`,:math:`-`,,,False,,Modulus of volumetric compressibility derived from oedometer tests (:math:`m_v`) [:math:`-`] - Suggested range: 1e-4 <= compressibility <= 10 (note that the compressibility is stress-dependent)  .. math::     \Delta \epsilon = m_v \cdot \Delta \sigma_v^{\prime}      \Delta z = \Delta \epsilon \cdot H_0      m_v = \frac{C_c}{2.3 \cdot (1 + e_0) \cdot \sigma_{v0}^{\prime}}
groundhog.standards.eurocode7.parameter_selection,constant_value,data,float,-,-,,,False,,List or numpy array with the measurements. The number of measurements is derived from the length.
groundhog.standards.eurocode7.parameter_selection,constant_value,mode,str,-,-,,,False,Low,"Determines whether a local low value ``""Low""`` or mean vaue ``""Mean""`` needs to be taken"
groundhog.standards.eurocode7.parameter_selection,constant_value,cov,float,-,-,,,False,nan,"Coefficient of variation (:math:`V_x = \sigma / \mu`) (given as the ratio of standard deviation to the mean, not in percent). If CoV is unknown, leave blank."
groundhog.standards.eurocode7.parameter_selection,constant_value,confidence,float,-,-,,,False,0.95,"Confidence level used for calculations (default = 95%)  .. math::     X_k = X_{mean} \cdot \left( 1 - k_n \cdot V_x \right)      V_x \text{unknown}: k_{n,mean} = t_{n-1}^{0.95} \sqrt{ \frac{1}{n} }, \ k_{n,low} = t_{n-1}^{0.95} \sqrt{ \frac{1}{n} + 1}      V_x \text{known}: k_{n,mean} = 1.64 \sqrt{ \frac{1}{n} }, \ k_{n,low} = 1.64 \sqrt{ \frac{1}{n} + 1}"
insitutests.pcpt_correlations,constrainedmodulus_pcpt_robertson,qt,float,MPa,MPa,,,True,,"Corrected cone tip resistance (<span class=""math-inline"">q_t</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qt <= 100.0"
insitutests.pcpt_correlations,constrainedmodulus_pcpt_robertson,ic,float,-,-,,,True,,"Soil behaviour type index (<span class=""math-inline"">I_c</span>) [<span class=""math-inline"">-</span>] - Suggested range: 1.0 <= ic <= 5.0"
insitutests.pcpt_correlations,constrainedmodulus_pcpt_robertson,sigma_vo,float,kPa,kPa,,,True,,"Total vertical stress (<span class=""math-inline"">\sigma_{vo}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 0.0 <= sigma_vo <= 2000.0"
insitutests.pcpt_correlations,constrainedmodulus_pcpt_robertson,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 0.0 <= sigma_vo_eff <= 1000.0"
insitutests.pcpt_correlations,constrainedmodulus_pcpt_robertson,coefficient1,float,10^{0.55 I_c  + 1.68} \right,10^{0.55 I_c  + 1.68} \right,,,False,0.0188,First calibration coefficient (default=0.0188)
insitutests.pcpt_correlations,constrainedmodulus_pcpt_robertson,coefficient2,float,10^{0.55 I_c  + 1.68} \right,10^{0.55 I_c  + 1.68} \right,,,False,0.55,Second calibration coefficient (default=0.55)
insitutests.pcpt_correlations,constrainedmodulus_pcpt_robertson,coefficient3,float,10^{0.55 I_c  + 1.68} \right,10^{0.55 I_c  + 1.68} \right,,,False,1.68,Third calibration coefficient (default=1.68)
insitutests.pcpt_correlations,constrainedmodulus_pcpt_robertson,qt_pivot,float,10^{0.55 I_c  + 1.68} \right,10^{0.55 I_c  + 1.68} \right,,,False,14,"Value of <span class=""math-inline"">Q_t</span> when the formula for <span class=""math-inline"">\alpha_M</span> changes (default=14)"
groundhog.pipelinescables.stability.penetration,contactwidth,diameter,float,m,m,0.0,10000.0,False,,Pipeline or cable diameter (:math:`D`) [m] - Suggested range: 0.0 <= diameter <= 2.0
groundhog.pipelinescables.stability.penetration,contactwidth,penetration,float,m,m,0.0,10000.0,False,,Pipeline or cable penetration (:math:`z`) [m] - Suggested range: 0.0 <= penetration <= 2.0  .. math::     B = 2 \cdot \sqrt{D \cdot z - z^2} \quad \text{for } z < D/2          B=D \quad \text{for } z \geq D/2
groundhog.general.soilprofile,create_blank_soilprofile,max_depth,float,m,m,0.0,10000.0,False,,Maximum depth for the SoilProfile object [m]
groundhog.general.soilprofile,create_blank_soilprofile,min_depth,int,m,m,0.0,10000.0,False,0,"Minimum depth for the SoilProfile object [m] (optional, default=0m)"
groundhog.general.soilprofile,create_blank_soilprofile,soiltype,str,kN/m3,kN/m3,,,False,Unknown,"Soil type for the layer (optional, default=""Unknown"")"
groundhog.general.soilprofile,create_blank_soilprofile,bulkunitweight,int,kN/m3,kN/m3,5.0,30.0,False,20,"Bulk unit weight for the layer [kN/m3] (optional, default= 20kN/m3)"
groundhog.soildynamics.cptliquefaction,crr_boulanger_idriss_2014,Qtn_cs,float,:math:`-`,:math:`-`,,,False,,"Normalized cone penetration resistance with fines correction (:math:`Q_{tn,cs}`) [:math:`-`] - Suggested range: Qtn_cs >= 0.0"
groundhog.soildynamics.cptliquefaction,crr_boulanger_idriss_2014,sigma_vo_eff,float,:math:`kPa`,:math:`kPa`,,,False,,Effective vertical stress at the depth of interest (:math:`\sigma_v^{\prime}`) [:math:`kPa`] - Suggested range: sigma_vo_eff >= 0.0
groundhog.soildynamics.cptliquefaction,crr_boulanger_idriss_2014,atmospheric_pressure,int,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,100,"Reference atmospheric pressure (:math:`P_a`) [:math:`kPa`] - Suggested range: atmospheric_pressure > 0.0 (optional, default=100.0)  .. math::     CRR = \min \left( \exp \left( \frac{Q_{tn,cs}}{113} + \left( \frac{Q_{tn,cs}}{1000} \right)^2 - \left( \frac{Q_{tn,cs}}{140} \right)^3 + \left( \frac{Q_{tn,cs}}{137} \right)^4 - 2.80 \right), 0.6 \right)      C_{\sigma} = \frac{1}{37.3 - 8.27 \cdot \min(Q_{tn,cs}, 211)^{0.264}}      K_{\sigma} = \min \left( 1 - C_{\sigma} \cdot \ln \left( \frac{\sigma_v^{\prime}}{P_a} \right), 1.1 \right)"
groundhog.soildynamics.cptliquefaction,crr_idriss_boulanger_2008,Qtn_cs,float,:math:`-`,:math:`-`,,,False,,"Normalized cone penetration resistance with fines correction (:math:`Q_{tn,cs}`) [:math:`-`] - Suggested range: Qtn_cs >= 0.0"
groundhog.soildynamics.cptliquefaction,crr_idriss_boulanger_2008,sigma_vo_eff,float,:math:`kPa`,:math:`kPa`,,,False,,Effective vertical stress at the depth of interest (:math:`\sigma_v^{\prime}`) [:math:`kPa`] - Suggested range: sigma_vo_eff >= 0.0
groundhog.soildynamics.cptliquefaction,crr_idriss_boulanger_2008,atmospheric_pressure,int,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,100,"Reference atmospheric pressure (:math:`P_a`) [:math:`kPa`] - Suggested range: atmospheric_pressure > 0.0 (optional, default=100.0)  .. math::     CRR = \min \left( \exp \left( \frac{Q_{tn,cs}}{540} + \left( \frac{Q_{tn,cs}}{67} \right)^2 - \left( \frac{Q_{tn,cs}}{80} \right)^3 + \left( \frac{Q_{tn,cs}}{114} \right)^4 - 3 \right), 0.6 \right)      C_{\sigma} = \min \left( \frac{1}{37.3 - 8.27 \cdot \min(Q_{tn,cs}, 211)^{0.264}}, 0.3 \right)      K_{\sigma} = \min \left( 1 - C_{\sigma} \cdot \ln \left( \frac{\sigma_v^{\prime}}{P_a} \right), 1.1 \right)"
groundhog.soildynamics.cptliquefaction,crr_robertson_cabal_2022,Qtn_cs,float,:math:`-`,:math:`-`,,,False,,"Normalized cone penetration resistance with fines correction (:math:`Q_{tn,cs}`) [:math:`-`] - Suggested range: Qtn_cs >= 0.0  .. math::     CRR = \begin{cases}     0.833 \cdot \left( \frac{Q_{tn,cs}}{1000} \right) + 0.05 & \text{if } Q_{tn,cs} < 50 \\     93 \cdot \left( \frac{Q_{tn,cs}}{1000} \right)^3 + 0.08 & \text{if } 50 \leq Q_{tn,cs} < 160 \\     \infty & \text{if } Q_{tn,cs} \geq 160     \end{cases}      K_{\sigma} = 1"
groundhog.soildynamics.cptliquefaction,crr_robertson_wride_1998,Qtn_cs,float,:math:`-`,:math:`-`,,,False,,"Normalized cone penetration resistance with fines correction (:math:`Q_{tn,cs}`) [:math:`-`] - Suggested range: Qtn_cs >= 0.0"
groundhog.soildynamics.cptliquefaction,crr_robertson_wride_1998,sigma_vo_eff,float,:math:`kPa`,:math:`kPa`,,,False,,Effective vertical stress at the depth of interest (:math:`\sigma_v^{\prime}`) [:math:`kPa`] - Suggested range: sigma_vo_eff >= 0.0
groundhog.soildynamics.cptliquefaction,crr_robertson_wride_1998,relative_density,float,:math:`-`,:math:`-`,0.0,50.0,False,,Relative density of the soil (:math:`D_r`) [:math:`-`] - Suggested range: 0.0 <= relative_density <= 1.0
groundhog.soildynamics.cptliquefaction,crr_robertson_wride_1998,atmospheric_pressure,int,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,100,"Reference atmospheric pressure (:math:`P_a`) [:math:`kPa`] - Suggested range: atmospheric_pressure > 0.0 (optional, default=100.0)  .. math::     CRR = \begin{cases}     0.833 \cdot \left( \frac{Q_{tn,cs}}{1000} \right) + 0.05 & \text{if } Q_{tn,cs} < 50 \\     93 \cdot \left( \frac{Q_{tn,cs}}{1000} \right)^3 + 0.08 & \text{if } 50 \leq Q_{tn,cs} < 160 \\     \infty & \text{if } Q_{tn,cs} \geq 160     \end{cases}      K_{\sigma} = \begin{cases}     1.0 & \text{if } \sigma_v^{\prime} < 100 \, kPa \\     \min \left( \left( \frac{\sigma_v^{\prime}}{P_a} \right)^{f_{K_{\sigma}} - 1}, 1 \right) & \text{otherwise}     \end{cases}      f_{K_{\sigma}} = 1 - \frac{D_r}{2}      f_{K_{\sigma}} = \min \left( \max \left( f_{K_{\sigma}}, 0.6 \right), 0.8 \right)"
groundhog.soildynamics.cptliquefaction,csr_boulanger_idriss_2014,Qtn_cs,float,:math:`-`,:math:`-`,,,False,,"Normalized cone penetration resistance (:math:`Q_{tn,cs}`) [:math:`-`] - Suggested range: Qtn_cs >= 0.0"
groundhog.soildynamics.cptliquefaction,csr_boulanger_idriss_2014,sigma_vo,float,:math:`kPa`,:math:`kPa`,,,False,,Total vertical stress at the depth of interest (:math:`\sigma_v`) [:math:`kPa`] - Suggested range: sigma_vo >= 0.0
groundhog.soildynamics.cptliquefaction,csr_boulanger_idriss_2014,sigma_vo_eff,float,:math:`kPa`,:math:`kPa`,,,False,,Effective vertical stress at the depth of interest (:math:`\sigma_v^{\prime}`) [:math:`kPa`] - Suggested range: sigma_vo_eff >= 0.0
groundhog.soildynamics.cptliquefaction,csr_boulanger_idriss_2014,depth,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Depth below the mudline at which CSR is calculated (:math:`z`) [:math:`m`] - Suggested range: depth >= 0.0
groundhog.soildynamics.cptliquefaction,csr_boulanger_idriss_2014,magnitude,float,:math:`-`,:math:`-`,,,False,,Earthquake magnitude (:math:`M_w`) [:math:`-`] - Suggested range: 5.0 <= magnitude <= 8.5
groundhog.soildynamics.cptliquefaction,csr_boulanger_idriss_2014,acceleration,float,:math:`g`,:math:`g`,,,False,,"Maximum horizontal acceleration at the soil surface (:math:`a_{max}`) [:math:`g`] - Suggested range: acceleration >= 0.0  .. math::     CSR = 0.65 \cdot a_{max} \cdot \frac{\sigma_v}{\sigma_v^{\prime}} \cdot r_d      \alpha = -1.012 - 1.126 \cdot \sin \left( \frac{z}{11.73} + 5.133 \right)      \beta = 0.106 + 0.118 \cdot \sin \left( \frac{z}{11.28} + 5.142 \right)      r_d = e^{\alpha + \beta \cdot M_w}      MSF_{max} = \min \left( 1.09 + \left( \frac{Q_{tn,cs}}{180} \right)^3, 2.2 \right)      MSF = 1 + (MSF_{max} - 1) \cdot \left( 8.64 \cdot e^{-M_w / 4} - 1.325 \right)"
groundhog.soildynamics.cptliquefaction,csr_idriss_boulanger_2008,sigma_vo,float,:math:`kPa`,:math:`kPa`,,,False,,Total vertical stress at the depth of interest (:math:`\sigma_v`) [:math:`kPa`] - Suggested range: sigma_vo >= 0.0
groundhog.soildynamics.cptliquefaction,csr_idriss_boulanger_2008,sigma_vo_eff,float,:math:`kPa`,:math:`kPa`,,,False,,Effective vertical stress at the depth of interest (:math:`\sigma_v^{\prime}`) [:math:`kPa`] - Suggested range: sigma_vo_eff >= 0.0
groundhog.soildynamics.cptliquefaction,csr_idriss_boulanger_2008,depth,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Depth below the mudline at which CSR is calculated (:math:`z`) [:math:`m`] - Suggested range: depth >= 0.0
groundhog.soildynamics.cptliquefaction,csr_idriss_boulanger_2008,magnitude,float,:math:`-`,:math:`-`,,,False,,Earthquake magnitude (:math:`M_w`) [:math:`-`] - Suggested range: 5.0 <= magnitude <= 8.5
groundhog.soildynamics.cptliquefaction,csr_idriss_boulanger_2008,acceleration,float,:math:`g`,:math:`g`,,,False,,"Maximum horizontal acceleration at the soil surface (:math:`a_{max}`) [:math:`g`] - Suggested range: acceleration >= 0.0  .. math::     CSR = 0.65 \cdot a_{max} \cdot \frac{\sigma_v}{\sigma_v^{\prime}} \cdot r_d      MSF = \min \left( 6.9 \cdot e^{-M_w / 4} - 0.058, 1.8 \right)      \alpha = -1.012 - 1.126 \cdot \sin \left( \frac{z}{11.73} + 5.133 \right)      \beta = 0.106 + 0.118 \cdot \sin \left( \frac{z}{11.28} + 5.142 \right)      r_d = e^{\alpha + \beta \cdot M_w}"
groundhog.soildynamics.cptliquefaction,csr_robertson_cabal_2022,sigma_vo,float,:math:`kPa`,:math:`kPa`,,,False,,Total vertical stress at the depth of interest (:math:`\sigma_v`) [:math:`kPa`] - Suggested range: sigma_vo >= 0.0
groundhog.soildynamics.cptliquefaction,csr_robertson_cabal_2022,sigma_vo_eff,float,:math:`kPa`,:math:`kPa`,,,False,,Effective vertical stress at the depth of interest (:math:`\sigma_v^{\prime}`) [:math:`kPa`] - Suggested range: sigma_vo_eff >= 0.0
groundhog.soildynamics.cptliquefaction,csr_robertson_cabal_2022,depth,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Depth below the mudline at which CSR is calculated (:math:`z`) [:math:`m`] - Suggested range: depth >= 0.0
groundhog.soildynamics.cptliquefaction,csr_robertson_cabal_2022,magnitude,float,:math:`-`,:math:`-`,,,False,,Earthquake magnitude (:math:`M_w`) [:math:`-`] - Suggested range: 5.0 <= magnitude <= 8.5
groundhog.soildynamics.cptliquefaction,csr_robertson_cabal_2022,acceleration,float,:math:`g`,:math:`g`,,,False,,Maximum horizontal acceleration at the soil surface (:math:`a_{max}`) [:math:`g`] - Suggested range: acceleration >= 0.0
groundhog.soildynamics.cptliquefaction,csr_robertson_cabal_2022,MSF_userdefined,bool,-,-,,,False,False,"If True, the MSF is calculated as the average of the Idriss and Andrus & Stokoe formulations. If False, the default Robertson and Cabal (2022) MSF is used. (optional, default=False)  .. math::     CSR = 0.65 \cdot a_{max} \cdot \frac{\sigma_v}{\sigma_v^{\prime}} \cdot r_d      r_d = \begin{cases}     1.0 - 0.00765 \cdot z & \text{if } z < 9.15 \, m \\     1.174 - 0.0267 \cdot z & \text{if } 9.15 \, m \leq z < 23 \, m \\     0.744 - 0.008 \cdot z & \text{if } 23 \, m \leq z < 30 \, m \\     0.5 & \text{if } z \geq 30 \, m     \end{cases}      MSF = \begin{cases}     \frac{10^{2.24}}{M_w^{2.56}} + \left( \frac{M_w}{7.5} \right)^{-3.33} \cdot 0.5 & \text{if } MSF_{userdefined} = True \\     \frac{174}{M_w^{2.56}} & \text{if } MSF_{userdefined} = False     \end{cases}"
groundhog.soildynamics.cptliquefaction,csr_robertson_wride_1998,sigma_vo,float,:math:`kPa`,:math:`kPa`,,,False,,Total vertical stress at the depth of interest (:math:`\sigma_v`) [:math:`kPa`] - Suggested range: sigma_vo >= 0.0
groundhog.soildynamics.cptliquefaction,csr_robertson_wride_1998,sigma_vo_eff,float,:math:`kPa`,:math:`kPa`,,,False,,Effective vertical stress at the depth of interest (:math:`\sigma_v^{\prime}`) [:math:`kPa`] - Suggested range: sigma_vo_eff >= 0.0
groundhog.soildynamics.cptliquefaction,csr_robertson_wride_1998,depth,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Depth below the mudline at which CSR is calculated (:math:`z`) [:math:`m`] - Suggested range: depth >= 0.0
groundhog.soildynamics.cptliquefaction,csr_robertson_wride_1998,magnitude,float,:math:`-`,:math:`-`,,,False,,Earthquake magnitude (:math:`M_w`) [:math:`-`] - Suggested range: 5.0 <= magnitude <= 8.5
groundhog.soildynamics.cptliquefaction,csr_robertson_wride_1998,acceleration,float,:math:`g`,:math:`g`,,,False,,"Maximum horizontal acceleration at the soil surface (:math:`a_{max}`) [:math:`g`] - Suggested range: acceleration >= 0.0  .. math::     CSR = 0.65 \cdot a_{max} \cdot \frac{\sigma_v}{\sigma_v^{\prime}} \cdot r_d      r_d = \begin{cases}     1.0 - 0.00765 \cdot z & \text{if } z < 9.15 \, m \\     1.174 - 0.0267 \cdot z & \text{if } 9.15 \, m \leq z < 23 \, m \\     0.744 - 0.008 \cdot z & \text{if } 23 \, m \leq z < 30 \, m \\     0.5 & \text{if } z \geq 30 \, m     \end{cases}      MSF = \frac{10^{2.24}}{M_w^{2.56}}"
